Movie_ID,Budget,Revenue,Popularity,Vote_Count
MOV108419,9850000.0,4100000.0,13.59802008477319,404.0
MOV109602,22400000.0,38500000.0,28.68456586603129,69054.0
MOV118828,10700000.0,12600000.0,0.7110903289173766,331.0
MOV100713,11900000.0,39900000.0,9.285146786911179,5538.0
MOV119186,12400000.0,180200000.0,4.1677659299455865,215.0
MOV111159,7650000.0,5900000.0,8.348677104695167,1272.0
MOV100831,8300000.0,26300000.0,0.8064884438270308,432.0
MOV116470,27400000.0,92000000.0,1.5445146279436264,2090.0
MOV104697,20200000.0,52200000.0,14.95370144462321,2937.0
MOV117851,6950000.0,10700000.0,5.274893705888906,2480.0
MOV103125,7550000.0,10700000.0,4.518559075749497,871.0
MOV114909,10850000.0,67400000.0,2.4937561215486497,1753.0
MOV105764,2900000.0,6000000.0,1.370617005769615,1877.0
MOV109340,75050000.0,236700000.0,3.983132299757265,1611.0
MOV108836,43850000.0,171300000.0,59.84319036792329,18719.0
MOV107070,62750000.0,417200000.0,0.3394491000275303,67.0
MOV119660,6800000.0,17900000.0,1.9696001883398484,511.0
MOV116710,80700000.0,82400000.0,1.6211923188400648,234.0
MOV116580,18550000.0,293800000.0,13.146182837430214,1115.0
MOV103334,4750000.0,17800000.0,68.09163387983017,1670.0
MOV116203,52700000.0,375100000.0,21.06001876965087,2528.0
MOV113223,3150000.0,10100000.0,2.756121384411902,701.0
MOV116741,,5800000.0,10.486323110049156,11640.0
MOV116536,22850000.0,29400000.0,6.496159230427228,1284.0
MOV111034,22550000.0,160000000.0,3.242481895136931,644.0
MOV113800,124150000.0,171400000.0,20.192699631021746,3615.0
MOV108506,80250000.0,205100000.0,25.234157764502136,7043.0
MOV103643,3050000.0,4000000.0,4.542652835202427,1023.0
MOV105482,6150000.0,40000000.0,9.900152311771016,1594.0
MOV116181,13400000.0,15400000.0,11.757532478260927,991.0
MOV106850,21900000.0,148500000.0,6.3714497064858415,1106.0
MOV114424,11850000.0,3200000.0,7.100903845878697,3506.0
MOV106834,17600000.0,24000000.0,9.483941981163749,2404.0
MOV115268,1900000.0,3000000.0,6.626591801455771,1859.0
MOV115413,78300000.0,66300000.0,12.484379309270695,12812.0
MOV109140,13950000.0,35100000.0,14.239910416918214,26743.0
MOV103091,6850000.0,42200000.0,2.421600433137141,565.0
MOV106380,22100000.0,22500000.0,3.628532043785732,87.0
MOV109536,15600000.0,34100000.0,2.1823633219633507,1612.0
MOV105077,12000000.0,33400000.0,7.396817432131124,491.0
MOV100751,5950000.0,10900000.0,13.089226149124828,916.0
MOV116956,80800000.0,196900000.0,,535.0
MOV113418,14100000.0,45000000.0,1.2649363883233258,373.0
MOV111271,8950000.0,5000000.0,3.9585591752676,3350.0
MOV101681,14950000.0,17900000.0,31.580324836817198,26336.0
MOV111876,15350000.0,8600000.0,24.658632208545757,924.0
MOV104436,44800000.0,348200000.0,5.382061184037741,315.0
MOV102303,68950000.0,47000000.0,1.3461068846308748,3820.0
MOV101840,2200000.0,1800000.0,1.8206881270777882,336.0
MOV107912,8500000.0,11300000.0,4.2778871487553305,448.0
MOV117287,9950000.0,41800000.0,1.5104126976238557,435.0
MOV117793,11100000.0,35900000.0,24.798287534687052,434.0
MOV109759,23800000.0,138800000.0,14.280285715263927,3765.0
MOV110144,34150000.0,75600000.0,1.2936792942313147,2240.0
MOV118492,9500000.0,7500000.0,1.8501362405228718,1499.0
MOV107772,5050000.0,10700000.0,0.5591368971079582,136.0
MOV117349,20750000.0,54500000.0,17.860732126203416,49326.0
MOV110467,18250000.0,52900000.0,0.41279335980424875,473.0
MOV103147,10200000.0,53100000.0,15.779277445410365,12345.0
MOV115929,48400000.0,150100000.0,56.38126586750309,9816.0
MOV104975,7700000.0,15000000.0,54.2936311190525,20590.0
MOV105536,7150000.0,35500000.0,6.882122057027916,2385.0
MOV114601,16500000.0,53500000.0,34.88133092723788,14779.0
MOV112903,6550000.0,41500000.0,1.7456145244378312,
MOV100208,7000000.0,24900000.0,15.392116334035686,3076.0
MOV106063,31000000.0,58600000.0,20.586757746004732,5854.0
MOV105438,170800000.0,534800000.0,12.90675857893185,1228.0
MOV111058,29800000.0,59200000.0,5.515789941892774,1695.0
MOV109874,165950000.0,160800000.0,75.24650164664233,6914.0
MOV103577,44800000.0,252800000.0,5.0925451702335955,17647.0
MOV115312,23650000.0,17600000.0,3.994084251059889,578.0
MOV112114,3500000.0,5400000.0,6.863790266475104,703.0
MOV106874,100950000.0,137300000.0,2.0018621286341305,446.0
MOV109993,30250000.0,44600000.0,5.886878026406336,1432.0
MOV114755,110400000.0,156100000.0,4.804303196336934,593.0
MOV100342,89000000.0,46500000.0,0.8975604757778,437.0
MOV112097,29750000.0,84400000.0,3.429479694224232,674.0
MOV102047,42100000.0,17400000.0,2.771556036503446,98.0
MOV114710,5250000.0,7700000.0,0.955685704514791,614.0
MOV115420,18850000.0,13400000.0,13.884991491369425,654.0
MOV116131,7450000.0,26600000.0,12.089120108046124,741.0
MOV112513,11800000.0,29200000.0,2.4556769121252047,215.0
MOV118510,54650000.0,16900000.0,0.2739656412005367,370.0
MOV116707,14100000.0,28500000.0,3.100077850807525,463.0
MOV109280,74850000.0,63500000.0,5.147883019327587,2207.0
MOV118374,4350000.0,9900000.0,3.0653103084331415,430.0
MOV100542,8250000.0,10400000.0,0.8702764482601132,2276.0
MOV101237,17650000.0,57600000.0,3.004424991202206,1244.0
MOV104979,171850000.0,76000000.0,4.914430532040956,713.0
MOV101756,81700000.0,77200000.0,49.17413889877191,1374.0
MOV112960,19900000.0,8100000.0,4.0974916803711565,991.0
MOV111671,,6300000.0,11.293008946165626,3596.0
MOV112981,10050000.0,17600000.0,14.21142955755205,5365.0
MOV111134,29100000.0,62000000.0,4.21309229001022,2461.0
MOV113615,23800000.0,76000000.0,5.7799913732063,3173.0
MOV102141,32200000.0,99100000.0,44.07650555845318,4574.0
MOV108557,6250000.0,3800000.0,2.2707968551511124,2790.0
MOV118089,7350000.0,13400000.0,6.914202729090933,4881.0
MOV118035,69400000.0,387100000.0,3.9128693850352714,620.0
MOV116663,10200000.0,5300000.0,1.8800118963105081,1304.0
MOV111451,19450000.0,77100000.0,2.2006231471140096,1204.0
MOV100754,37800000.0,160000000.0,0.5543747418811447,1241.0
MOV100880,31650000.0,43000000.0,3.5998253356013876,254.0
MOV113483,58600000.0,93100000.0,4.069473111950582,1561.0
MOV100016,8100000.0,38000000.0,12.13861135916625,4947.0
MOV101027,86550000.0,125800000.0,22.49904537975071,773.0
MOV110809,4750000.0,17000000.0,15.577919523425516,34786.0
MOV100373,57450000.0,113000000.0,0.8955560104576482,234.0
MOV104018,13950000.0,11300000.0,0.23660852545897304,216.0
MOV109748,40650000.0,92400000.0,7.136088386536219,2247.0
MOV106336,47800000.0,355900000.0,1.6373923783515143,364.0
MOV108414,20000000.0,84000000.0,7.004316278059231,4680.0
MOV110018,24150000.0,40300000.0,17.426827318483408,649.0
MOV106710,8850000.0,25900000.0,141.28137917635945,65395.0
MOV111472,6550000.0,8900000.0,0.7246015485167208,290.0
MOV112632,3800000.0,7700000.0,17.959278537747913,542.0
MOV118120,1050000.0,2500000.0,8.15761066073317,612.0
MOV116222,82300000.0,321400000.0,11.198733057430292,157.0
MOV104138,12550000.0,77000000.0,6.3086099606656125,280.0
MOV101034,7550000.0,37900000.0,2.713810883894445,371.0
MOV118474,22250000.0,25800000.0,4.206517402910898,204.0
MOV117447,197350000.0,1345400000.0,3.305071389347581,3185.0
MOV107224,5500000.0,18000000.0,2.0314394338682855,879.0
MOV111885,146700000.0,304200000.0,8.366572132692697,955.0
MOV101871,31200000.0,28600000.0,0.675033512063174,166.0
MOV109524,99950000.0,265000000.0,2.834086300594061,500.0
MOV106021,76100000.0,200100000.0,12.396763298216396,713.0
MOV100262,10650000.0,40900000.0,9.057367367610832,428.0
MOV106458,2550000.0,10100000.0,6.054092467442487,1422.0
MOV111217,29700000.0,79500000.0,12.149286921276778,2042.0
MOV116169,20000000.0,29100000.0,62.403437099881195,22924.0
MOV103122,40650000.0,49800000.0,3.1749575823379543,1279.0
MOV118159,4250000.0,4200000.0,0.47514091759628824,81.0
MOV118988,4800000.0,6200000.0,1.212520114951914,750.0
MOV103768,15100000.0,39600000.0,3.0203826161014034,442.0
MOV114992,24900000.0,102500000.0,2.0401477867251483,467.0
MOV106699,22500000.0,12600000.0,5.787377974668573,1031.0
MOV104247,7050000.0,59600000.0,1.7021819938623357,95.0
MOV107687,3150000.0,9000000.0,6.687089978916813,1284.0
MOV109321,31500000.0,13500000.0,1.1682789461242378,185.0
MOV108973,16150000.0,36800000.0,2.8742292619036425,1074.0
MOV106154,17350000.0,11200000.0,3.7712418955577367,741.0
MOV116564,45800000.0,37600000.0,4.229468170712767,1867.0
MOV118753,15100000.0,22700000.0,17.66782973330751,10456.0
MOV117978,16800000.0,30900000.0,25.998358021052553,2568.0
MOV119225,3000000.0,6500000.0,1.4227778670422513,892.0
MOV118545,11500000.0,12600000.0,30.272798740665312,2588.0
MOV104683,8850000.0,3300000.0,3.799186241133932,958.0
MOV102058,36850000.0,204900000.0,5.333096530712049,93.0
MOV113835,13050000.0,5900000.0,6.457182929779579,1562.0
MOV112272,6950000.0,18300000.0,8.313363839615919,141.0
MOV119021,27650000.0,172800000.0,0.5657516751727906,920.0
MOV103779,20150000.0,64500000.0,1.7843963677709276,119.0
MOV113768,72050000.0,187500000.0,3.7494377651143127,3795.0
MOV103182,3950000.0,2800000.0,1.9879198301928938,656.0
MOV108912,2750000.0,4800000.0,1.8961485559711897,3107.0
MOV105483,5600000.0,2900000.0,1.372823084375092,704.0
MOV115500,26950000.0,16500000.0,2.4713613807216275,1887.0
MOV109913,65400000.0,47300000.0,6.7154221760878405,325.0
MOV111179,12300000.0,15100000.0,8.151299516822771,1709.0
MOV115158,14350000.0,,3.1491082790361,576.0
MOV101462,23100000.0,49200000.0,1.5591073335227519,2970.0
MOV102996,20050000.0,87200000.0,6.2131094816186305,636.0
MOV104270,2850000.0,6000000.0,3.7071937026310033,5045.0
MOV102801,7400000.0,9400000.0,19.965505577530944,8916.0
MOV117599,70950000.0,270100000.0,48.42040665055289,12184.0
MOV101492,56850000.0,410200000.0,8.278509999638452,8447.0
MOV106165,60100000.0,78700000.0,34.82571749483838,7668.0
MOV107961,35050000.0,106300000.0,24.75118141389635,7567.0
MOV113656,39050000.0,15200000.0,1.227292201627257,1513.0
MOV103252,14200000.0,10200000.0,1.668153431597994,300.0
MOV111282,3850000.0,2900000.0,3.751247843545811,1479.0
MOV108508,5600000.0,23600000.0,2.7799777680661024,133.0
MOV110351,2650000.0,26600000.0,4.938407568789433,1150.0
MOV105355,50650000.0,238100000.0,1.1661554897424231,1134.0
MOV117601,10100000.0,13700000.0,5.111553063955963,285.0
MOV112147,3550000.0,17100000.0,29.97905940640686,1708.0
MOV119000,11950000.0,36100000.0,3.952375733625558,1179.0
MOV103502,6800000.0,9500000.0,12.990840827323453,5386.0
MOV104244,11600000.0,82800000.0,4.6079625787669345,586.0
MOV117885,3900000.0,5100000.0,6.639247822815808,230.0
MOV115501,4250000.0,6700000.0,2.5544517508282953,359.0
MOV114570,6500000.0,66000000.0,5.055985012606759,367.0
MOV110304,29550000.0,21200000.0,3.534721493617064,813.0
MOV100491,5400000.0,2200000.0,14.97637228463782,444.0
MOV113257,17700000.0,74400000.0,3.5723303270064264,503.0
MOV113420,19100000.0,45100000.0,7.939382309304131,4159.0
MOV114510,34650000.0,93100000.0,3.50498061443274,86.0
MOV114797,8250000.0,6200000.0,1.2731907014583703,3166.0
MOV110868,4950000.0,6100000.0,4.504327320785073,433.0
MOV106640,16050000.0,83000000.0,36.2902662713544,1379.0
MOV109776,57850000.0,175000000.0,3.8262518026138292,1235.0
MOV108377,12500000.0,13300000.0,2.9218842129549336,312.0
MOV119109,3800000.0,2600000.0,5.16419090091693,307.0
MOV110995,61400000.0,274400000.0,8.80005068780515,661.0
MOV115713,25700000.0,25900000.0,3.698710956882441,299.0
MOV114670,23250000.0,45800000.0,1.7901816529781225,2153.0
MOV119714,22050000.0,117800000.0,2.9115158171704687,288.0
MOV103323,129350000.0,420900000.0,2.80724978328683,207.0
MOV110294,26150000.0,19600000.0,3.6592255984715476,3034.0
MOV111407,92000000.0,125100000.0,1.2931844243844943,331.0
MOV102023,33400000.0,46000000.0,5.5307348183100995,1316.0
MOV117780,24650000.0,24600000.0,5.890384536011542,737.0
MOV106803,20700000.0,,14.090755136711339,1236.0
MOV108342,10950000.0,10500000.0,1.528181864101267,18.0
MOV102769,8300000.0,13400000.0,19.252415009288544,1228.0
MOV107209,103550000.0,241800000.0,12.854397188965846,265.0
MOV116336,17800000.0,59800000.0,3.5178130992149828,837.0
MOV103032,20900000.0,191600000.0,219.2092924821234,112589.0
MOV116820,33150000.0,229100000.0,20.549451507545015,11559.0
MOV102666,32300000.0,41400000.0,3.3387278904795266,559.0
MOV115070,4050000.0,7300000.0,7.008589626726886,3585.0
MOV101192,288500000.0,1760800000.0,4.054950467227104,3640.0
MOV113551,19650000.0,25600000.0,1.0927442092119726,268.0
MOV106080,3450000.0,6500000.0,1.5785017883195882,126.0
MOV119195,48300000.0,637400000.0,22.663708623362133,2383.0
MOV115747,16000000.0,39300000.0,137.54437024126554,23988.0
MOV117029,6000000.0,1800000.0,0.8835464838309599,98.0
MOV103047,95000000.0,152600000.0,2.40323613244188,619.0
MOV108984,54050000.0,95100000.0,8.020974041592101,5954.0
MOV110182,25300000.0,353300000.0,10.326378968296888,717.0
MOV118342,22900000.0,96200000.0,5.281966131793889,250.0
MOV110388,14850000.0,8600000.0,3.300347170606487,779.0
MOV107348,44650000.0,116600000.0,8.863135384190015,1366.0
MOV114790,76150000.0,263500000.0,4.034419731981177,1045.0
MOV116056,2400000.0,10600000.0,5.0987578687716315,186.0
MOV119164,23750000.0,11000000.0,6.317503985386102,4428.0
MOV101438,21900000.0,17100000.0,1.6342511375177204,391.0
MOV109554,20150000.0,48500000.0,4.440014896921677,8148.0
MOV108588,8100000.0,22600000.0,5.241390254159769,524.0
MOV113195,55750000.0,15400000.0,1.2435461756452917,1942.0
MOV108026,32600000.0,84300000.0,11.537579427566218,13821.0
MOV109660,5750000.0,12300000.0,0.8912353546904883,2034.0
MOV115671,62200000.0,119400000.0,6.6178245233379,8884.0
MOV118548,56200000.0,88500000.0,6.648073857933623,1127.0
MOV111574,20150000.0,43400000.0,32.24837732578243,1739.0
MOV117962,11300000.0,6800000.0,0.8189165578032891,205.0
MOV107913,28950000.0,13400000.0,0.6684601465836021,31.0
MOV105234,226300000.0,521000000.0,2.0545475144326746,1009.0
MOV101061,10350000.0,10000000.0,17.373985744993504,2946.0
MOV108434,18850000.0,33300000.0,1.4410294665882628,399.0
MOV101136,29600000.0,53700000.0,2.4404006603837423,552.0
MOV115960,150750000.0,117700000.0,15.024928401363105,6026.0
MOV103681,43650000.0,177000000.0,4.258180151161302,2182.0
MOV119722,22250000.0,70200000.0,32.5400590278021,6659.0
MOV105162,12550000.0,163900000.0,51.452906243857505,2455.0
MOV112692,23150000.0,47700000.0,16.632088126311498,2627.0
MOV105962,13050000.0,60900000.0,3.855267624749746,102.0
MOV119450,42500000.0,206700000.0,8.260572447986881,304.0
MOV109826,17250000.0,23900000.0,3.6927663329860843,380.0
MOV107795,14900000.0,15700000.0,8.897696141451139,1399.0
MOV109488,8850000.0,18300000.0,6.943657110086502,248.0
MOV116813,6250000.0,52300000.0,2.7230121429547833,1320.0
MOV103841,40150000.0,27400000.0,70.09671628161911,1844.0
MOV100303,3050000.0,66900000.0,7.511025440905839,753.0
MOV107304,11350000.0,28500000.0,2.289307961898384,281.0
MOV114199,2900000.0,10300000.0,1.2994410910285972,715.0
MOV117812,10450000.0,10500000.0,3.0677132694297766,942.0
MOV117421,37750000.0,63900000.0,1.7682162099274201,416.0
MOV116144,23800000.0,7000000.0,3.513504494564706,3510.0
MOV119103,6800000.0,14400000.0,9.897672420079642,1062.0
MOV116308,25550000.0,8400000.0,1.8849594454176244,64.0
MOV114961,17100000.0,20000000.0,25.466737740745987,1106.0
MOV104752,12250000.0,33600000.0,98.21757305420574,8218.0
MOV117128,125150000.0,100600000.0,73.90983123999706,25236.0
MOV100535,15600000.0,44300000.0,6.48170823792584,498.0
MOV119030,9900000.0,5500000.0,0.8255588179648625,229.0
MOV114360,98200000.0,99100000.0,3.2332899934354336,416.0
MOV106594,,26300000.0,5.800950009714089,1393.0
MOV112455,72150000.0,53200000.0,9.195837090075278,7899.0
MOV115409,15400000.0,35300000.0,0.7012447101751977,691.0
MOV115150,15350000.0,94900000.0,5.298997414045456,2296.0
MOV101995,160450000.0,367100000.0,4.5403329920096,2882.0
MOV112065,30650000.0,183800000.0,4.258442299582542,1283.0
MOV106110,11650000.0,11400000.0,3.714700762161487,668.0
MOV100154,35550000.0,36800000.0,2.4531612964052827,172.0
MOV119538,61150000.0,252000000.0,5.020299382282259,363.0
MOV104600,120250000.0,147400000.0,1.080288339841867,246.0
MOV108388,7700000.0,9300000.0,2.3221465557908973,310.0
MOV100839,10000000.0,34700000.0,48.833480560568724,17340.0
MOV111340,,28000000.0,36.6015982441677,14946.0
MOV118813,8100000.0,9400000.0,0.4498531409537003,231.0
MOV104579,17750000.0,38200000.0,7.241768703103494,140.0
MOV119162,14500000.0,24800000.0,5.790805284583154,527.0
MOV113475,11900000.0,19100000.0,4.26016658192747,3037.0
MOV113657,11850000.0,19000000.0,13.369742104147349,421.0
MOV111087,54350000.0,56600000.0,2.7178214652617254,932.0
MOV100783,146800000.0,936200000.0,4.5882176695054255,1781.0
MOV102610,201900000.0,327500000.0,5.895843341336981,6058.0
MOV112743,98400000.0,204900000.0,21.552630835079405,6454.0
MOV101369,10200000.0,18700000.0,13.335212838018734,2734.0
MOV116787,1450000.0,1700000.0,2.171151306008215,1440.0
MOV100427,10950000.0,4600000.0,1.5148313036688335,1056.0
MOV108035,19400000.0,32600000.0,6.413494023224379,1012.0
MOV107983,29400000.0,89200000.0,1.9113032703574153,622.0
MOV115888,57850000.0,71500000.0,6.392191404125454,2612.0
MOV111103,27450000.0,34500000.0,77.93751878294222,16420.0
MOV118537,16100000.0,108200000.0,2.66979980015752,351.0
MOV116254,39600000.0,351200000.0,39.69000796160721,8200.0
MOV100931,4000000.0,36200000.0,13.404854142408634,4204.0
MOV108391,5350000.0,3400000.0,0.7733449250330512,899.0
MOV116109,9950000.0,18200000.0,2.6565896817526946,126.0
MOV107262,14050000.0,49500000.0,1.1254626034304624,704.0
MOV101859,53150000.0,66700000.0,22.73843059362844,2822.0
MOV107452,1900000.0,3300000.0,5.824402605618592,633.0
MOV117406,24300000.0,8700000.0,1.2122288125047445,188.0
MOV113436,36300000.0,163900000.0,8.218103951282291,2586.0
MOV108053,47350000.0,17400000.0,2.5630305654299175,39.0
MOV114050,4800000.0,16800000.0,4.425770710227537,1942.0
MOV111673,45100000.0,66500000.0,2.035408041415447,893.0
MOV102743,14600000.0,74400000.0,29.523291086298737,8704.0
MOV107496,63950000.0,132200000.0,6.279158325002891,8160.0
MOV105768,34100000.0,219600000.0,15.866155810443642,3256.0
MOV112472,30300000.0,28100000.0,3.2474507139235733,571.0
MOV105222,5900000.0,7800000.0,5.816391378995668,335.0
MOV110353,26950000.0,258100000.0,2.8745645088129197,396.0
MOV118543,13950000.0,30600000.0,3.6173397682212522,829.0
MOV102285,3300000.0,2200000.0,11.149882944368608,7168.0
MOV118401,32050000.0,23500000.0,0.8974220510601741,511.0
MOV111692,83800000.0,560600000.0,3.356651574452842,10315.0
MOV100361,10350000.0,28800000.0,2.478293663141189,133.0
MOV102189,52650000.0,10200000.0,1.6305697557121996,122.0
MOV116803,24800000.0,37200000.0,27.140188203134674,561.0
MOV112545,48850000.0,146900000.0,1.0421001775724485,321.0
MOV106452,4000000.0,8300000.0,4.324689419181499,228.0
MOV113695,55750000.0,50900000.0,11.413561437814844,409.0
MOV101803,34150000.0,58100000.0,4.520718144652184,1504.0
MOV118328,37800000.0,80700000.0,12.553900212932145,3418.0
MOV112579,4100000.0,34600000.0,2.7511258851104334,682.0
MOV114042,8750000.0,10700000.0,0.057447259403366056,144.0
MOV103028,46250000.0,310500000.0,12.90218294716066,1344.0
MOV106701,12150000.0,11900000.0,4.240927055907354,3230.0
MOV105699,53850000.0,13500000.0,2.849284207598407,574.0
MOV113248,6350000.0,32700000.0,7.822721085500996,10173.0
MOV113790,21950000.0,14500000.0,3.4504078560252287,11490.0
MOV119350,5950000.0,15400000.0,1.6167796473176714,3356.0
MOV111443,23900000.0,23300000.0,71.2283100990231,5713.0
MOV100374,10300000.0,40900000.0,1.0504679354897144,285.0
MOV113448,56450000.0,58000000.0,4.450345789102953,10409.0
MOV110128,30750000.0,163200000.0,8.8668843982935,286.0
MOV119672,6550000.0,28400000.0,6.745719881762705,26139.0
MOV112936,41600000.0,92500000.0,8.104181781963705,1503.0
MOV107017,2500000.0,10500000.0,31.254448845461365,3151.0
MOV106223,13300000.0,19800000.0,8.017805324580909,2282.0
MOV108424,6350000.0,5300000.0,3.449869275302195,551.0
MOV104770,5100000.0,55500000.0,3.385710798273213,2264.0
MOV112085,25000000.0,124100000.0,0.5029862055067414,346.0
MOV112718,50850000.0,47500000.0,9.09451415059766,3348.0
MOV114432,83000000.0,207300000.0,35.84512695819568,21340.0
MOV103995,36950000.0,93100000.0,1.6503475527403673,1607.0
MOV116784,11050000.0,23800000.0,2.331732103713455,156.0
MOV113604,6500000.0,14400000.0,0.6106443585608908,566.0
MOV119754,24400000.0,166300000.0,8.083617031725595,17381.0
MOV109329,87850000.0,60800000.0,0.2622894203483474,284.0
MOV119106,11550000.0,39100000.0,22.372896819793745,6117.0
MOV111300,23300000.0,56100000.0,9.680920597116229,1569.0
MOV113757,32300000.0,36300000.0,3.980757789634557,1115.0
MOV109223,12700000.0,50400000.0,6.329006471276904,2805.0
MOV104873,4100000.0,18600000.0,3.8638033654179695,845.0
MOV117167,115900000.0,153100000.0,1.8057820388113817,626.0
MOV116686,6200000.0,23100000.0,1.8352710154108518,274.0
MOV118411,36500000.0,24000000.0,4.329080250502367,489.0
MOV114567,4200000.0,11100000.0,23.77307282797506,3709.0
MOV101718,3750000.0,5300000.0,1.6187432527400973,1631.0
MOV118974,6950000.0,2800000.0,3.1257929140913165,252.0
MOV109558,18000000.0,53600000.0,3.954866553717532,592.0
MOV109652,21150000.0,85400000.0,4.0969237664317895,154.0
MOV107774,6900000.0,35100000.0,4.799406477701392,1539.0
MOV102376,14550000.0,27200000.0,1.0895369672397341,87.0
MOV113233,15950000.0,16500000.0,5.8250773160396605,3364.0
MOV102672,177700000.0,157900000.0,2.5133186743694207,973.0
MOV101257,23550000.0,52100000.0,13.405322771859208,1912.0
MOV108774,34500000.0,59800000.0,0.7945012476562779,261.0
MOV117485,24700000.0,29000000.0,2.495910087386079,2190.0
MOV101268,10350000.0,94100000.0,11.586779834431326,3195.0
MOV113876,8100000.0,5000000.0,2.3763531169760554,36.0
MOV103080,3250000.0,1800000.0,11.713755073346649,5367.0
MOV104557,23600000.0,9000000.0,2.1253406719521397,2363.0
MOV106156,80900000.0,210100000.0,2.22213742807281,1048.0
MOV102730,55550000.0,638400000.0,5.841068426112391,7791.0
MOV111328,43100000.0,475300000.0,4.635109052451905,2019.0
MOV105275,12800000.0,41400000.0,24.409263468913252,2107.0
MOV102448,10450000.0,18200000.0,7.627945021148806,409.0
MOV102068,38350000.0,3100000.0,1.8921416437059535,1703.0
MOV114652,42050000.0,87800000.0,5.011381526129717,295.0
MOV107827,17650000.0,12600000.0,15.12644002012906,7298.0
MOV101501,10700000.0,18500000.0,7.128124100481005,1358.0
MOV100733,44450000.0,149700000.0,18.09382020023082,1345.0
MOV110020,39450000.0,120300000.0,6.835994764133599,362.0
MOV108540,10200000.0,27800000.0,5.322006450031052,2600.0
MOV106316,57450000.0,535400000.0,2.68156211766433,295.0
MOV113633,53750000.0,205800000.0,6.112027274078139,210.0
MOV119018,3850000.0,11300000.0,3.3010944329991077,592.0
MOV103141,9300000.0,11800000.0,,1300.0
MOV119227,32250000.0,111400000.0,2.1267570628263557,69.0
MOV105422,3450000.0,2700000.0,2.1953780800626093,1548.0
MOV104456,4900000.0,52300000.0,42.46407732724211,315.0
MOV101922,23650000.0,81100000.0,2.4395706006306734,910.0
MOV102166,1850000.0,3800000.0,12.926637189281106,397.0
MOV103921,42000000.0,192300000.0,2.483247954435272,62.0
MOV113595,27850000.0,93100000.0,5.392948445721721,1585.0
MOV119150,3850000.0,84100000.0,4.361265922235527,2542.0
MOV113900,37350000.0,401900000.0,52.869657622780075,2635.0
MOV107503,32150000.0,28300000.0,1.357222487948822,192.0
MOV103446,1950000.0,3700000.0,1.6678275421565514,2071.0
MOV113132,9850000.0,36900000.0,16.500395802359254,4262.0
MOV110687,4950000.0,46100000.0,0.17329780994597596,95.0
MOV117770,5800000.0,23700000.0,3.674648352437344,251.0
MOV117698,15050000.0,63800000.0,8.672024828573425,5146.0
MOV115251,5250000.0,30500000.0,2.411183792881854,762.0
MOV107511,29100000.0,63500000.0,0.9558411787813603,1921.0
MOV106388,22300000.0,33500000.0,7.118699856397445,1259.0
MOV104002,24350000.0,55600000.0,30.52122358763466,1643.0
MOV109288,55100000.0,131500000.0,2.7942140548570418,75.0
MOV112876,24600000.0,96000000.0,0.7630448439283225,
