User_ID,Movie_ID,Rating,Rating_Date
U000009,MOV102285,2.0,2024-10-29
U000021,MOV100751,4.0,2018-02-18
U002542,MOV117556,4.0,2025-09-08
U000002,MOV100027,5.0,2025-04-08
U000039,MOV113656,2.0,2022-07-05
U000042,MOV116710,2.0,2021-03-15
U000002,MOV105361,2.0,2016-04-14
U000152,MOV100006,4.0,2021-10-19
U000059,MOV113233,5.0,2024-10-19
U000075,MOV117097,4.0,2016-10-05
U000006,MOV105896,4.0,2025-10-19
U001052,MOV107508,4.0,2025-06-22
U000042,MOV110163,2.0,2022-06-05
U000003,MOV108965,3.0,2022-12-03
U000292,MOV114626,2.0,2025-10-11
U002196,MOV119272,1.0,2025-10-22
U000065,MOV114349,5.0,2022-05-25
U003124,MOV108613,2.0,2019-08-29
U000006,MOV115937,4.0,2021-09-01
U004335,MOV113048,5.0,2023-03-31
U000068,MOV107257,4.0,2018-08-27
U000013,MOV101093,2.0,2023-11-17
U000292,MOV101550,3.0,2023-03-10
U000011,MOV103605,4.0,2020-09-20
U000200,MOV114993,4.0,2023-01-08
U000621,MOV117066,4.0,2019-03-23
U000100,MOV109688,4.0,2025-03-17
U000588,MOV100557,3.0,2017-03-09
U000166,MOV109166,4.0,2020-03-25
U000001,MOV117601,4.0,2021-12-16
U002127,MOV110206,2.0,2023-01-10
U000039,MOV112486,5.0,2024-03-05
U000254,MOV111692,3.0,2025-04-21
U000192,MOV117859,2.0,2020-05-28
U000051,MOV105636,5.0,2018-01-04
U000282,MOV102590,3.0,2024-12-12
U000345,MOV106336,5.0,2024-09-01
U000005,MOV100733,3.0,2023-09-29
U000009,MOV111300,4.0,2018-07-16
U000002,MOV107842,4.0,2025-10-25
U000097,MOV114626,4.0,2021-07-07
U000011,MOV107577,4.0,2023-09-11
U000035,MOV106635,4.0,2017-09-06
U000596,MOV116993,3.0,2023-11-18
U002266,MOV114993,3.0,2023-05-24
U000032,MOV103125,5.0,2021-01-26
U000020,MOV116181,5.0,2015-01-25
U000002,MOV103017,5.0,2018-03-29
U000524,MOV112091,2.0,2025-10-22
U004238,MOV108434,4.0,2021-02-06
U000817,MOV100006,4.0,2019-11-14
U000242,MOV113483,5.0,2024-12-29
U000045,MOV110026,4.0,2025-01-06
U000001,MOV109906,3.0,2025-10-25
U000004,MOV106225,3.0,2020-10-27
U002016,MOV107306,3.0,2023-07-04
U000588,MOV118556,4.0,2025-03-01
U001057,MOV119272,2.0,2015-11-25
U000003,MOV109107,4.0,2021-05-20
U000001,MOV103596,1.0,2023-05-16
U000237,MOV105990,3.0,2025-03-31
U000002,MOV115516,2.0,2022-05-13
U002834,MOV112147,1.0,2023-12-09
U000037,MOV113048,3.0,2015-04-18
U000016,MOV111071,5.0,2016-08-08
U000011,MOV106333,3.0,2017-10-29
U000074,MOV102672,3.0,2023-07-23
U000009,MOV106710,3.0,2025-08-31
U000025,MOV115212,4.0,2019-09-30
U000001,MOV106408,2.0,2025-11-25
U000269,MOV109140,3.0,2024-01-09
U003656,MOV112114,4.0,2024-05-11
U000001,MOV112987,2.0,2022-10-11
U000013,MOV114008,4.0,2023-06-21
U000001,MOV112297,5.0,2020-07-23
U000008,MOV110044,3.0,2025-02-09
U000042,MOV106037,4.0,2021-07-18
U000002,MOV103621,1.0,2025-03-16
U000041,MOV111507,4.0,2021-10-08
U000694,MOV100006,4.0,2023-03-20
U000653,MOV100486,4.0,2016-09-20
U000226,MOV109221,5.0,2017-11-16
U001403,MOV119635,4.0,2022-08-04
U000043,MOV107531,3.0,2023-09-09
U000017,MOV103577,3.0,2023-12-15
U000005,MOV117421,4.0,2015-12-20
U000001,MOV101034,4.0,2022-01-05
U000013,MOV106940,5.0,2025-07-20
U000002,MOV116549,4.0,2022-02-04
U000025,MOV109074,5.0,2023-12-29
U000005,MOV104697,4.0,2021-10-08
U000011,MOV100016,3.0,
U000009,MOV104235,4.0,2025-11-22
U000720,MOV118074,4.0,2025-12-08
U000285,MOV101108,3.0,2025-08-06
U000005,MOV103579,3.0,2023-04-08
U003833,MOV100006,4.0,2023-02-21
U000457,MOV100006,5.0,2025-11-14
U000016,MOV101840,2.0,2021-09-18
U002236,MOV117936,4.0,2025-12-16
U000042,MOV101108,4.0,2025-09-03
U001429,MOV119162,3.0,2023-01-24
U000052,MOV116685,5.0,2020-05-28
U000312,MOV112306,3.0,2022-08-25
U000096,MOV101566,2.0,2025-07-21
U001218,MOV111574,5.0,2025-03-30
U000002,MOV119695,3.0,2022-02-14
U000002,MOV114365,4.0,2021-09-10
U000002,MOV106388,3.0,2024-10-25
U000001,MOV114369,5.0,2020-08-25
U000013,MOV108371,5.0,2021-04-02
U000566,MOV117793,3.0,2023-06-29
U000009,MOV102460,4.0,2016-08-23
U000012,MOV104436,3.0,2021-08-28
U000697,MOV110809,4.0,2022-10-19
U003363,MOV100006,4.0,2022-09-04
U003650,MOV117948,4.0,2015-09-23
U000002,MOV101751,2.0,2020-05-16
U000008,MOV112912,3.0,2022-06-03
U000153,MOV103675,5.0,2015-08-08
U000262,MOV105990,4.0,2024-06-29
U000031,MOV108419,3.0,2022-02-06
U000005,MOV115434,5.0,2023-08-29
U000230,MOV109280,1.0,2022-05-08
U002241,MOV109221,5.0,2025-05-15
U000002,MOV110985,4.0,2022-10-09
U000464,MOV109602,4.0,2020-03-05
U000033,MOV119635,3.0,2025-11-18
U000349,MOV109824,3.0,2021-05-14
U000007,MOV117235,5.0,2023-01-25
U002659,MOV100006,4.0,2021-08-21
U000254,MOV105990,2.0,2023-04-08
U000005,MOV112803,3.0,2025-10-26
U000111,MOV119660,3.0,2023-12-31
U000001,MOV106827,4.0,2023-09-04
U000351,MOV100017,5.0,2023-04-24
U000002,MOV108263,4.0,2023-04-05
U000005,MOV114909,2.0,2024-09-27
U000116,MOV119272,4.0,2020-04-01
U000047,MOV109514,4.0,2024-04-17
U002188,MOV105644,3.0,2025-07-16
U001420,MOV106453,2.0,2025-03-27
U000068,MOV110726,4.0,2023-01-11
U000005,MOV101514,4.0,2020-02-01
U000002,MOV103147,1.0,2025-02-11
U000001,MOV107335,5.0,2021-01-30
U001542,MOV109340,4.0,2021-01-20
U000165,MOV119272,4.0,2021-11-28
U001083,MOV100006,4.0,2018-11-28
U000011,MOV103328,4.0,2020-09-22
U000036,MOV105644,2.0,2023-02-15
U002840,MOV105077,4.0,2023-01-21
U000236,MOV114626,4.0,2022-01-26
U000001,MOV112634,5.0,2025-11-29
U000045,MOV110128,4.0,2022-07-05
U002186,MOV111159,2.0,2021-09-25
U000286,MOV109166,3.0,2025-01-24
U000001,MOV109798,3.0,2024-02-08
U000040,MOV118035,4.0,2021-07-20
U000077,MOV111824,3.0,2025-03-13
U000049,MOV105990,4.0,2021-12-04
U000004,MOV113015,4.0,2025-02-08
U000008,MOV104389,3.0,2020-03-03
U000082,MOV101682,3.0,2020-11-17
U000007,MOV108878,3.0,2019-10-17
U000225,MOV118290,3.0,2025-05-12
U003377,MOV103610,2.0,2017-06-04
U000678,MOV115420,5.0,2020-10-14
U002741,MOV105990,4.0,2018-07-04
U001572,MOV107386,2.0,2024-05-08
U000023,MOV107319,5.0,2018-05-23
U000011,MOV119103,4.0,2018-12-09
U000001,MOV118904,4.0,2023-03-25
U000005,MOV107772,5.0,2019-05-29
U000885,MOV112232,4.0,2022-12-24
U000002,MOV103949,5.0,2022-09-11
U000006,MOV111595,4.0,2023-10-21
U000066,MOV106898,3.0,2020-04-17
U000064,MOV109658,4.0,2021-10-11
U000049,MOV116710,4.0,2023-04-19
U000005,MOV111306,5.0,2024-09-04
U000022,MOV103334,2.0,2025-11-12
U000222,MOV100208,2.0,2020-04-23
U000001,MOV106308,5.0,2016-09-18
U001036,MOV119635,4.0,2015-07-08
U000005,MOV114313,4.0,2023-03-10
U003415,MOV102303,1.0,2025-10-27
U000710,MOV118558,3.0,2025-03-17
U000007,MOV110306,1.0,2025-07-09
U000016,MOV114161,4.0,2021-12-29
U000063,MOV102309,4.0,2024-02-21
U000304,MOV100006,4.0,2019-10-12
U000476,MOV119021,3.0,2025-12-13
U000210,MOV105482,4.0,2021-10-20
U000191,MOV100006,3.0,2017-10-17
U002270,MOV114993,4.0,2025-04-02
U000057,MOV114993,4.0,2023-11-08
U000201,MOV114626,4.0,2023-02-05
U000227,MOV113615,3.0,2023-04-24
U000004,MOV118813,1.0,2019-02-03
U002885,MOV100006,2.0,2023-03-20
U000001,MOV105657,4.0,2024-11-29
U001704,MOV119635,5.0,2024-11-19
U000297,MOV101108,1.0,2023-09-02
U003964,MOV105764,4.0,2024-11-22
U000001,MOV115927,5.0,2019-12-31
U000003,MOV104141,5.0,2024-01-05
U000001,MOV100792,4.0,2015-06-02
U000471,MOV106026,3.0,2021-06-11
U000050,MOV110023,5.0,2025-02-12
U000016,MOV114420,4.0,2019-06-29
U000024,MOV112545,3.0,2022-10-31
U000199,MOV100006,4.0,2021-07-31
U000002,MOV102801,5.0,2023-09-22
U000005,MOV119294,1.0,2022-03-08
U000038,MOV116106,3.0,2019-11-28
U000011,MOV111029,3.0,2021-07-31
U000032,MOV109465,1.0,2024-05-31
U000014,MOV109092,3.0,2017-12-15
U000004,MOV113405,4.0,2024-11-14
U000004,MOV105153,3.0,2023-03-15
U000079,MOV103610,1.0,2025-04-21
U000115,MOV110026,5.0,2018-04-07
U000021,MOV110260,4.0,2019-07-13
U000001,MOV108513,5.0,2021-05-27
U000003,MOV105174,4.0,2025-11-16
U000065,MOV114816,4.0,2025-10-30
U000140,MOV102179,1.0,2024-09-01
U000002,MOV113149,3.0,2023-10-31
U000010,MOV102151,4.0,2024-08-13
U000002,MOV117326,4.0,2024-11-30
U000005,MOV118261,4.0,2023-11-29
U000204,MOV113048,3.0,2021-07-25
U001311,MOV101108,2.0,2018-09-22
U000050,MOV104673,5.0,2025-07-14
U000004,MOV102874,3.0,2025-09-13
U000014,MOV109140,4.0,2016-03-06
U002075,MOV100006,2.0,2019-08-07
U000008,MOV108990,3.0,2022-10-04
U002399,MOV114626,4.0,2025-02-01
U000005,MOV114360,5.0,2015-05-15
U000619,MOV119419,4.0,2015-08-23
U000097,MOV109212,4.0,2020-04-18
U000006,MOV118543,4.0,2016-01-06
U001452,MOV112083,5.0,2025-12-06
U000049,MOV111159,2.0,2015-08-23
U000081,MOV100557,2.0,2025-05-13
U001733,MOV101108,3.0,2019-03-15
U000003,MOV110040,4.0,2024-10-18
U000011,MOV105192,4.0,2022-08-06
U004305,MOV119475,5.0,2025-11-08
U004025,MOV110978,4.0,2018-02-28
U000004,MOV109602,3.0,2024-03-15
U000004,MOV105764,4.0,2023-04-04
U000017,MOV106458,5.0,2022-03-17
U001707,MOV118298,5.0,2022-07-09
U000005,MOV107452,5.0,2022-06-03
U000372,MOV118556,5.0,2025-03-06
U000026,MOV106333,2.0,2025-07-12
U000001,MOV118027,3.0,2021-10-16
U000002,MOV112472,4.0,2023-07-19
U000001,MOV109164,4.0,2025-04-25
U000011,MOV114257,2.0,2015-11-15
U002212,MOV109748,3.0,2019-10-26
U000001,MOV103420,1.0,2024-02-19
U000105,MOV102289,3.0,2020-07-03
U000001,MOV110394,2.0,2019-11-24
U000001,MOV102765,4.0,2024-08-05
U000004,MOV113418,4.0,2024-12-20
U000030,MOV115887,3.0,2024-11-02
U000006,MOV111282,3.0,2021-02-22
U001291,MOV103334,2.0,2019-04-18
U000018,MOV116140,3.0,2025-05-27
U000167,MOV104875,5.0,2021-04-21
U000001,MOV100192,4.0,2024-08-26
U002158,MOV110168,3.0,2022-07-01
U000148,MOV105990,4.0,2024-05-21
U000171,MOV100006,4.0,2019-03-05
U000021,MOV113741,1.0,2019-11-25
U000008,MOV100751,3.0,2017-11-18
U000605,MOV110790,3.0,2019-05-07
U000170,MOV119635,1.0,2017-07-03
U000007,MOV106206,3.0,2024-07-17
U000057,MOV107282,2.0,2021-03-04
U000001,MOV101290,3.0,2025-02-24
U002641,MOV100006,1.0,2022-04-24
U000001,MOV111141,5.0,2022-11-19
U004324,MOV105561,1.0,2018-10-07
U003459,MOV100006,4.0,2024-04-20
U000071,MOV108383,4.0,2025-03-15
U000089,MOV106981,3.0,2024-05-07
U000001,MOV112472,2.0,2015-05-21
U000062,MOV103768,5.0,2025-09-14
U000096,MOV119615,2.0,2024-02-07
U000077,MOV101409,4.0,2021-05-20
U000001,MOV108792,5.0,2021-02-02
U000006,MOV109890,4.0,2020-05-27
U000008,MOV118543,5.0,2024-07-15
U000330,MOV119204,3.0,2016-06-15
U000001,MOV103308,4.0,2021-06-14
U000050,MOV110998,4.0,2023-08-03
U002316,MOV110995,3.0,2024-07-12
U000011,MOV100495,3.0,2016-07-16
U000009,MOV113766,4.0,2023-10-30
U001825,MOV118923,3.0,2021-10-04
U000166,MOV114626,1.0,2018-10-23
U000003,MOV112903,4.0,2024-04-04
U000011,MOV118913,5.0,
U000009,MOV118441,4.0,2024-02-02
U000050,MOV113048,3.0,2019-11-01
U000238,MOV107491,3.0,2020-05-12
U000050,MOV109840,4.0,2020-07-22
U000560,MOV103605,4.0,2023-05-24
U001762,MOV115425,4.0,2020-05-23
U000007,MOV119667,3.0,2018-08-30
U000012,MOV111159,1.0,2025-11-09
U000005,MOV116835,4.0,2024-09-22
U000006,MOV104472,1.0,2023-12-23
U000730,MOV116056,4.0,2023-06-06
U000307,MOV104900,4.0,2024-12-09
U000375,MOV117511,4.0,2016-06-29
U000031,MOV105483,2.0,2023-10-02
U000003,MOV116564,3.0,2025-08-27
U000006,MOV102611,4.0,2024-10-13
U000035,MOV111134,2.0,2024-01-18
U001434,MOV119635,4.0,2020-07-11
U000007,MOV104979,5.0,2025-06-09
U001143,MOV100713,4.0,2020-08-04
U001272,MOV104270,5.0,2015-08-18
U000009,MOV114710,3.0,2022-03-24
U000002,MOV110351,2.0,
U000007,MOV118879,5.0,2025-01-18
U000002,MOV113313,4.0,2023-10-22
U000775,MOV116181,3.0,2020-03-09
U000007,MOV114050,4.0,2025-03-06
U000951,MOV119635,2.0,2015-10-03
U000013,MOV106165,5.0,2022-08-20
U000001,MOV104672,4.0,2024-06-18
U001233,MOV114626,3.0,2025-04-29
U000215,MOV114601,5.0,2024-10-11
U000059,MOV112097,3.0,2021-05-14
U000645,MOV112461,4.0,2020-08-16
U000003,MOV105861,2.0,
U000304,MOV109993,3.0,2019-09-25
U001038,MOV102007,4.0,2022-09-01
U000003,MOV116580,4.0,2019-02-03
U000001,MOV100158,4.0,2021-06-14
U000087,MOV109481,2.0,2025-08-13
U000044,MOV105487,3.0,2025-10-27
U001293,MOV106689,2.0,2015-09-15
U000044,MOV107972,5.0,2020-03-25
U000027,MOV101525,3.0,2018-03-15
U000102,MOV101202,4.0,2023-04-15
U000588,MOV119272,3.0,
U000779,MOV114391,4.0,2025-07-21
U000147,MOV102864,4.0,2023-12-03
U002263,MOV100006,3.0,2022-11-21
U000738,MOV100006,4.0,2025-11-24
U000039,MOV102023,2.0,2020-07-03
U000093,MOV108506,5.0,2016-05-05
U000001,MOV101013,4.0,2024-01-25
U000022,MOV116131,2.0,2025-05-27
U000123,MOV104768,5.0,2018-01-27
U000005,MOV116845,2.0,2025-03-30
U000090,MOV118471,4.0,2020-08-13
U000145,MOV115020,5.0,2023-06-07
U000013,MOV107854,3.0,2019-11-19
U000143,MOV108805,1.0,2023-03-29
U000010,MOV117948,5.0,2017-04-12
U000002,MOV117035,1.0,2025-11-01
U000308,MOV111840,3.0,2018-04-18
U002793,MOV100006,3.0,2021-06-29
U000131,MOV115150,4.0,2025-01-07
U003364,MOV114092,5.0,2023-03-26
U002239,MOV100575,3.0,2018-09-12
U000041,MOV109111,4.0,2023-08-13
U000018,MOV110790,4.0,2023-05-28
U000018,MOV114356,3.0,2017-03-23
U000003,MOV110970,2.0,2018-06-21
U000094,MOV116353,4.0,2017-05-17
U000014,MOV104002,2.0,2022-02-04
U000278,MOV115691,3.0,2025-06-12
U000035,MOV115271,4.0,2020-05-14
U000014,MOV108973,4.0,2025-10-19
U000133,MOV114896,2.0,2025-10-28
U000567,MOV106834,5.0,2018-03-14
U000005,MOV113972,4.0,2024-02-24
U000003,MOV102488,5.0,2024-07-16
U000333,MOV100006,2.0,2025-03-20
U003823,MOV100006,4.0,2024-10-21
U000625,MOV115888,3.0,2022-12-09
U000029,MOV101840,5.0,2024-11-13
U000005,MOV117389,4.0,2019-06-26
U000218,MOV114570,3.0,2018-03-31
U000109,MOV110681,4.0,2025-06-16
U000008,MOV108506,5.0,2024-07-22
U000107,MOV108485,4.0,2022-05-18
U000933,MOV115268,2.0,2025-06-11
U000970,MOV110026,4.0,2020-09-21
U000006,MOV116136,3.0,2025-07-26
U000849,MOV109446,4.0,2021-06-21
U001218,MOV110828,2.0,2022-09-10
U000188,MOV114993,4.0,2025-10-06
U000636,MOV113551,4.0,2018-08-18
U000006,MOV115324,5.0,2024-08-24
U000009,MOV115413,1.0,2025-06-02
U000002,MOV117350,3.0,2018-09-12
U000002,MOV115460,3.0,2023-09-03
U002978,MOV100006,3.0,2025-06-26
U000014,MOV100783,4.0,2025-08-28
U000106,MOV108844,2.0,2025-12-23
U001086,MOV116308,4.0,2025-11-19
U000001,MOV114091,4.0,2023-05-16
U000002,MOV101219,4.0,2023-08-05
U000001,MOV102432,1.0,2017-04-15
U000001,MOV100937,5.0,2022-12-04
U000023,MOV114993,4.0,2025-07-23
U000366,MOV108280,4.0,2018-10-08
U000101,MOV118474,4.0,2021-10-01
U000003,MOV114066,5.0,2024-02-17
U000001,MOV119073,4.0,2021-05-28
U002388,MOV110026,3.0,2018-01-04
U000001,MOV114629,3.0,2016-05-15
U000018,MOV117460,3.0,2025-11-17
U003612,MOV100006,3.0,2022-12-22
U000005,MOV102567,3.0,2024-01-07
U003429,MOV102513,2.0,2020-01-06
U000108,MOV119251,4.0,2024-01-01
U000147,MOV113914,4.0,2018-10-10
U000006,MOV115725,3.0,2015-05-02
U000008,MOV103882,3.0,2022-09-06
U000213,MOV108892,1.0,2025-10-22
U000055,MOV102191,1.0,2015-01-29
U000024,MOV105644,3.0,2018-10-19
U000001,MOV104132,3.0,2023-06-15
U000031,MOV101221,4.0,2018-12-19
U000079,MOV102141,5.0,2021-05-30
U001568,MOV119660,4.0,2017-09-07
U000469,MOV117066,4.0,2024-10-28
U000033,MOV116741,4.0,2018-03-10
U000242,MOV103091,5.0,2024-06-30
U000034,MOV115288,3.0,2024-10-20
U000012,MOV115312,4.0,2025-11-07
U000001,MOV118939,3.0,2025-12-31
U000030,MOV100208,4.0,2024-08-03
U000011,MOV113048,1.0,2021-05-04
U000635,MOV105764,4.0,2024-05-21
U000336,MOV109981,4.0,2024-05-31
U000015,MOV119738,3.0,2024-08-09
U000003,MOV114070,5.0,2025-10-11
U000002,MOV107421,2.0,2022-10-22
U000010,MOV106336,4.0,2023-07-10
U000101,MOV105990,2.0,2023-03-13
U000018,MOV106710,4.0,2017-07-18
U002575,MOV107386,5.0,2024-06-24
U000001,MOV119685,2.0,2025-05-29
U002451,MOV111123,2.0,2018-12-14
U000090,MOV119272,2.0,2025-02-27
U000070,MOV116944,5.0,2021-08-18
U000009,MOV100711,3.0,2017-11-01
U000062,MOV110026,1.0,2024-05-22
U000280,MOV118213,2.0,2018-06-13
U000154,MOV107906,3.0,2025-08-12
U000626,MOV100585,4.0,2020-01-21
U000003,MOV101027,3.0,2021-08-25
U000001,MOV106540,4.0,2025-10-31
U000978,MOV103578,4.0,2024-10-16
U001254,MOV119635,3.0,2023-10-24
U000008,MOV113825,5.0,2024-02-06
U000674,MOV103605,3.0,2022-03-28
U000046,MOV117905,5.0,2024-06-10
U000001,MOV113778,3.0,2021-06-16
U000029,MOV112232,4.0,2025-07-07
U000727,MOV110828,2.0,2024-10-27
U000004,MOV108529,2.0,2020-05-11
U000342,MOV101108,5.0,2024-09-01
U000009,MOV108616,3.0,2019-01-21
U001200,MOV113195,2.0,2025-06-01
U003135,MOV114896,3.0,2024-06-25
U000444,MOV111384,3.0,2020-11-13
U003688,MOV119635,3.0,2020-04-20
U002468,MOV102730,5.0,
U000052,MOV100006,3.0,2017-10-10
U001522,MOV104826,3.0,2023-05-08
U000294,MOV100006,4.0,2019-09-18
U002134,MOV100006,4.0,2022-05-25
U000071,MOV100262,4.0,2022-02-04
U000002,MOV117349,3.0,2024-11-22
U001838,MOV114601,4.0,2015-06-27
U000003,MOV105745,5.0,2023-05-03
U000152,MOV104697,3.0,2022-05-14
U000207,MOV113048,4.0,2025-07-02
U000029,MOV117793,5.0,2025-12-20
U000012,MOV105644,4.0,2024-07-13
U000373,MOV101108,5.0,2023-01-15
U000003,MOV114601,5.0,2020-07-20
U003299,MOV119635,4.0,2025-09-05
U000277,MOV117128,2.0,2024-08-08
U000050,MOV109221,3.0,2021-09-20
U000003,MOV108712,2.0,2018-10-23
U000042,MOV111029,2.0,
U001270,MOV119635,5.0,2024-11-22
U000993,MOV108805,3.0,2025-01-15
U000439,MOV114626,3.0,2025-03-21
U000405,MOV114510,5.0,2024-04-30
U001030,MOV105847,4.0,2023-02-25
U000571,MOV100006,5.0,2022-04-04
U000043,MOV104768,5.0,2019-03-06
U000220,MOV119311,5.0,2015-08-03
U000016,MOV112362,1.0,2019-04-06
U000037,MOV107070,3.0,2020-01-15
U000403,MOV100491,2.0,2023-10-07
U000345,MOV117378,4.0,2025-02-21
U000002,MOV114462,3.0,2024-06-07
U000025,MOV117135,2.0,2025-07-24
U000007,MOV117251,3.0,2023-10-12
U000004,MOV112085,3.0,2025-11-20
U000801,MOV101202,4.0,2018-01-05
U000004,MOV105715,4.0,2017-10-06
U000094,MOV104768,3.0,2025-11-10
U000001,MOV119292,2.0,2024-12-30
U000002,MOV110149,4.0,2016-12-23
U000076,MOV101202,1.0,2022-06-22
U000004,MOV108100,3.0,2021-10-04
U000048,MOV113048,3.0,2024-11-06
U000039,MOV118556,5.0,2024-11-20
U000381,MOV108053,1.0,2025-03-18
U000005,MOV102801,3.0,2025-02-28
U001719,MOV109660,4.0,2016-04-14
U001642,MOV101108,5.0,2022-07-08
U000055,MOV104663,4.0,2020-06-01
U000191,MOV108068,2.0,2022-10-03
U000013,MOV114909,5.0,2024-04-19
U000045,MOV118902,3.0,2018-12-11
U000065,MOV108448,4.0,2023-04-16
U000024,MOV117948,2.0,2025-02-25
U000005,MOV103558,5.0,2023-07-26
U000016,MOV101617,5.0,2020-01-26
U000053,MOV100426,5.0,2024-10-19
U001178,MOV109221,3.0,2018-09-25
U000016,MOV117749,5.0,2020-11-19
U000258,MOV101027,1.0,2017-02-04
U000005,MOV109748,4.0,2021-08-16
U000227,MOV105990,5.0,2025-12-15
U000502,MOV119635,3.0,2024-06-17
U000010,MOV115170,1.0,2024-01-18
U002801,MOV106689,4.0,2017-12-26
U000993,MOV110026,5.0,2015-11-18
U000003,MOV112886,3.0,2025-06-07
U001080,MOV117835,4.0,2023-01-09
U000126,MOV101108,3.0,2024-05-12
U004083,MOV106424,3.0,2020-07-27
U002239,MOV116641,5.0,2015-11-25
U000003,MOV112389,3.0,2020-01-11
U000109,MOV119635,4.0,2022-09-21
U000004,MOV115563,4.0,2019-04-17
U000001,MOV111455,5.0,2019-01-24
U000082,MOV109166,4.0,2018-05-02
U000001,MOV115189,2.0,2019-05-23
U002420,MOV113048,4.0,2024-10-06
U001531,MOV118630,4.0,2022-02-16
U000050,MOV117948,5.0,2017-09-23
U000001,MOV111519,4.0,2020-03-13
U000102,MOV110026,4.0,2025-09-12
U000012,MOV117812,2.0,2020-08-25
U000199,MOV103788,2.0,2020-04-28
U000016,MOV116580,4.0,2022-12-24
U000003,MOV113595,3.0,2024-06-07
U000002,MOV119198,5.0,2023-10-31
U000492,MOV100006,4.0,2023-12-25
U000378,MOV109140,3.0,2022-06-08
U000349,MOV119272,4.0,2016-01-16
U000002,MOV101940,5.0,2025-03-28
U000050,MOV110081,2.0,2025-09-02
U000161,MOV119272,4.0,2017-01-04
U000002,MOV111275,5.0,2019-03-30
U000173,MOV109221,5.0,2021-01-18
U000420,MOV119635,2.0,2020-07-03
U000600,MOV101237,5.0,2025-07-20
U000099,MOV103182,2.0,2015-07-06
U000084,MOV103605,4.0,2015-07-18
U000002,MOV116381,4.0,2020-01-18
U000009,MOV106460,3.0,2025-01-16
U000109,MOV100557,4.0,2023-11-08
U000001,MOV112733,4.0,2023-11-01
U000224,MOV111849,3.0,2023-10-14
U000008,MOV100262,1.0,2020-11-24
U000007,MOV115759,4.0,2025-10-16
U000002,MOV108391,5.0,2020-03-21
U000002,MOV103719,4.0,2019-06-15
U002389,MOV109602,4.0,2015-10-21
U000003,MOV119554,5.0,2021-11-10
U000003,MOV106030,1.0,2020-10-25
U000150,MOV117066,2.0,2016-04-04
U000223,MOV119018,2.0,2022-07-12
U000284,MOV112641,4.0,2025-03-17
U000001,MOV104521,3.0,2020-10-01
U000164,MOV118556,4.0,2025-11-08
U000005,MOV112325,3.0,
U000001,MOV107440,1.0,2019-11-23
U000036,MOV119660,2.0,2023-04-25
U004397,MOV106333,4.0,2025-04-10
U000049,MOV117251,3.0,2021-06-15
U000015,MOV116580,4.0,2025-06-23
U000019,MOV109781,3.0,2025-03-06
U000951,MOV100006,1.0,2024-08-30
U000054,MOV118089,4.0,2025-07-08
